average_loudness,barkbands_crest_mean,barkbands_crest_std,barkbands_flatness_db_mean,barkbands_flatness_db_std,barkbands_kurtosis_mean,barkbands_kurtosis_std,barkbands_skewness_mean,barkbands_skewness_std,barkbands_spread_mean,barkbands_spread_std,dissonance_mean,dissonance_std,dynamic_complexity,erbbands_crest_mean,erbbands_crest_std,erbbands_flatness_db_mean,erbbands_flatness_db_std,erbbands_kurtosis_mean,erbbands_kurtosis_std,erbbands_skewness_mean,erbbands_skewness_std,erbbands_spread_mean,erbbands_spread_std,hfc_mean,hfc_std,melbands_crest_mean,melbands_crest_std,melbands_flatness_db_mean,melbands_flatness_db_std,melbands_kurtosis_mean,melbands_kurtosis_std,melbands_skewness_mean,melbands_skewness_std,melbands_spread_mean,melbands_spread_std,pitch_salience_mean,pitch_salience_std,silence_rate_30dB_mean,silence_rate_30dB_std,silence_rate_60dB_mean,silence_rate_60dB_std,spectral_centroid_mean,spectral_centroid_std,spectral_decrease_mean,spectral_decrease_std,spectral_energy_mean,spectral_energy_std,spectral_energyband_high_mean,spectral_energyband_high_std,spectral_energyband_low_mean,spectral_energyband_low_std,spectral_energyband_middle_high_mean,spectral_energyband_middle_high_std,spectral_energyband_middle_low_mean,spectral_energyband_middle_low_std,spectral_entropy_mean,spectral_entropy_std,spectral_flux_mean,spectral_flux_std,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_rms_mean,spectral_rms_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_skewness_mean,spectral_skewness_std,spectral_strongpeak_mean,spectral_strongpeak_std,zerocrossingrate_mean,zerocrossingrate_std,chords_changes_rate,chords_number_rate,chords_strength_mean,chords_strength_std,hpcp_crest_mean,hpcp_crest_std,hpcp_entropy_mean,hpcp_entropy_std,tuning_diatonic_strength,tuning_equal_tempered_deviation,tuning_frequency,tuning_nontempered_energy_ratio,onset_rate,bpm
0.732948124409,12.4683465958,5.69976806641,0.13483287394,0.0629193335772,5.40298509598,8.11665248871,1.69796431065,1.4044970274,21.5472221375,14.3315029144,0.462571620941,0.0363660156727,4.11919689178,9.12525749207,4.53086042404,0.14797320962,0.0719732120633,0.868231773376,2.58272409439,0.522054195404,0.763426065445,37.4472808838,20.1919536591,31.7575435638,22.5067081451,17.3024635315,7.45082569122,0.203598886728,0.0754527077079,17.4296970367,25.0166931152,2.81305336952,2.19029283524,21.8534317017,17.2267570496,0.50902569294,0.136725947261,0.753186762333,0.431148201227,0.0891297832131,0.284933775663,1377.52026367,645.463256836,-1.52022252564e-08,1.52461190339e-08,0.0602571554482,0.0585481002927,0.00151768838987,0.00156557641458,0.0381081290543,0.0537671782076,0.0074727027677,0.00645430758595,0.0141021488234,0.0112561862916,7.72647762299,0.575473129749,0.0985488966107,0.0675575435162,6.14670944214,9.1943693161,0.00665102479979,0.00381465395913,1338.65014648,1579.96276855,1.74523258209,0.819758594036,0.928548812866,0.992231011391,0.0565454959869,0.0444405004382,0.0477719791234,0.00160578079522,0.578097581863,0.113230824471,13.9584522247,6.45344114304,1.91499197483,0.715153753757,0.485774725676,0.198115468025,434.193115234,0.941533625126,3.10828614235,149.951446533
0.507757544518,11.8777666092,5.334856987,0.139144569635,0.0722206309438,5.2311167717,50.1975860596,1.38443219662,1.48078799248,21.392457962,13.4714508057,0.459398567677,0.0409992970526,6.12952327728,10.1213512421,5.02000379562,0.162387609482,0.0809703990817,1.12680840492,3.4700319767,0.573420345783,0.744056820869,33.137928009,16.9049816132,28.7911872864,26.5715236664,16.2634353638,7.29830503464,0.209176123142,0.0842975825071,12.2768201828,25.401889801,2.29224872589,1.84907317162,23.1253166199,18.9584732056,0.515920221806,0.133345961571,0.815494716167,0.387905716896,0.205662727356,0.404185593128,1410.28295898,980.520935059,-1.27982024978e-08,1.52899346517e-08,0.0509148091078,0.0591958649457,0.00155019969679,0.001815891359,0.0316278338432,0.0510575287044,0.00768007477745,0.00802811887115,0.0113650411367,0.011091501452,7.59861707687,0.710306048393,0.0858832597733,0.0670240968466,8.38517284393,16.8683319092,0.00575323589146,0.00407103588805,1435.7800293,1978.81762695,1.89954793453,1.16870844364,0.893683135509,0.997232556343,0.0595833025873,0.0539283044636,0.0480634607375,0.00186654226854,0.556669235229,0.100463494658,15.9160690308,8.14506149292,1.71656095982,0.802621662617,0.637390375137,0.245719701052,434.193115234,0.94929432869,2.36856865883,154.56640625
0.830652356148,11.4830293655,5.17430877686,0.119468808174,0.0534871332347,2.91730356216,4.81012105942,1.38223612309,1.13159203529,26.671672821,13.5397720337,0.472358882427,0.0250308606774,3.34221076965,9.32223892212,5.04609966278,0.147373333573,0.0653849244118,0.320291221142,1.67944955826,0.485377311707,0.643775224686,39.0867881775,16.1233215332,30.6841983795,21.4963417053,17.5108547211,8.11131286621,0.177073463798,0.0635355040431,12.0404453278,14.752196312,2.51001644135,1.71579766273,26.9443492889,17.3238773346,0.508177518845,0.141877055168,1,0,0.0723119974136,0.258984297514,1662.62060547,544.702148438,-9.88711956751e-09,7.68766206249e-09,0.0400993637741,0.0300013739616,0.00189829699229,0.00178156839684,0.0209042467177,0.0258948355913,0.00691523775458,0.00561245484278,0.0109955230728,0.0124349426478,7.90392446518,0.448876976967,0.0904579162598,0.0572401434183,3.60223674774,3.70494031906,0.00571125280112,0.00255008367822,1685.35266113,1642.76452637,1.39546740055,0.364570945501,0.88744944334,1.02514278889,0.0713275894523,0.0429517626762,0.0698682069778,0.00216645607725,0.537392199039,0.0982508063316,14.0509357452,6.86833667755,1.97774267197,0.801655948162,0.613630354404,0.204684153199,434.193115234,0.907467901707,1.79629659653,152.629638672
0.775381326675,12.1486558914,5.81011962891,0.140726923943,0.0736898928881,6.05774259567,31.333366394,1.50454986095,1.85033726692,25.6880989075,16.0247631073,0.466170608997,0.0352357402444,3.66790962219,8.79919815063,4.30282258987,0.158185809851,0.0809587240219,0.521891713142,2.39005064964,0.379621058702,0.66699886322,38.0624351501,20.9086837769,39.1211738586,31.0163612366,17.4459571838,7.84925985336,0.198775589466,0.0917247533798,19.9211597443,53.2749519348,2.79508423805,2.65956664085,27.3420352936,20.476732254,0.492313027382,0.150742813945,0.79614675045,0.402836918831,0.0930506512523,0.290510565042,1640.76623535,735.081787109,-1.27472601363e-08,1.23661392237e-08,0.0516596212983,0.0474041551352,0.00252123340033,0.00283790729009,0.0314311310649,0.0454039759934,0.00917669571936,0.00758194550872,0.00926922354847,0.00821311492473,7.77412748337,0.655756175518,0.0960670560598,0.058800496161,6.97277402878,14.0947217941,0.00627691950649,0.00331663899124,1926.17712402,2037.63781738,1.73218905926,0.994614839554,1.13327372074,1.3310457468,0.0704687312245,0.0519793853164,0.0504710637033,0.00218707951717,0.55894446373,0.111224636436,14.0254154205,6.40245485306,1.94178664684,0.74970728159,0.539405226707,0.216771259904,434.193115234,0.93867200613,3.65982937813,149.932434082
0.976622283459,17.1093788147,7.64369630814,0.353802710772,0.176203250885,36.5881919861,53.3007965088,4.26973056793,3.35270571709,10.7494783401,17.1362895966,0.437982439995,0.0638829991221,2.51553320885,8.78113937378,3.35094618797,0.240800395608,0.14160464704,0.639787137508,5.30415010452,0.259055912495,0.925609529018,46.2447967529,42.9880027771,23.1843490601,28.5160865784,22.8921585083,9.38970756531,0.481013566256,0.207841828465,91.1835327148,132.074523926,6.11816263199,5.01410865784,7.58835411072,14.5152101517,0.388740450144,0.269579529762,0.399371296167,0.489766985178,0.0103808762506,0.101356387138,790.526184082,790.629394531,-2.99148048555e-08,2.16642703776e-08,0.11500801146,0.082445204258,0.00127545860596,0.00288322754204,0.103801161051,0.0833317041397,0.00142933044117,0.00271324720234,0.00933546107262,0.0137081025168,6.60722255707,1.27643549442,0.133381664753,0.0919960364699,106.152992249,159.909698486,0.00958294328302,0.00451334286481,604.468994141,1467.61743164,5.8737206459,6.00856351852,0.744952499866,0.55679744482,0.0266129169613,0.040033955127,0.052923977375,0.000730994157493,0.47740611434,0.123867690563,11.3794431686,4.78523206711,2.327917099,0.70802462101,0.390387415886,0.171431526542,434.193115234,0.823116838932,5.11645793915,132.927841187
0.963352203369,13.5261068344,6.28728342056,0.173630103469,0.0805322900414,16.9338245392,35.243938446,2.88803601265,2.50565171242,22.0077495575,20.0505084991,0.457999914885,0.0361220501363,3.01162075996,9.65064525604,4.70959281921,0.139961093664,0.0675777718425,1.19051539898,3.37099313736,0.440717816353,1.0509929657,52.0162734985,28.4894771576,28.7225761414,32.8956413269,19.068819046,8.03485107422,0.244733020663,0.0943399891257,53.0067863464,102.113708496,4.77063274384,3.79290056229,19.1674842834,24.014755249,0.460504621267,0.184757888317,0.847377419472,0.359634876251,0.0772972255945,0.267072886229,1301.23962402,858.840393066,-1.41220084515e-08,1.29111583647e-08,0.05590505898,0.0493383072317,0.0020111349877,0.00366162601858,0.0391099303961,0.0482208020985,0.00402315100655,0.0050398320891,0.012586270459,0.0135159250349,7.70737171173,0.499741017818,0.109686687589,0.0801563113928,3.61807322502,6.70905923843,0.00658317562193,0.00334712816402,1402.51098633,2114.43261719,1.44730961323,0.580651521683,0.80350112915,0.895112276077,0.0637220218778,0.0525273941457,0.0704521536827,0.00262881186791,0.537205278873,0.0855550915003,13.7644338608,6.50321006775,1.96061885357,0.734863102436,0.590375542641,0.192997008562,434.193115234,0.885567069054,6.74885368347,123.963066101
0.937406003475,14.0296602249,6.84926652908,0.238120213151,0.128438293934,54.7743301392,151.546875,3.83044624329,4.51119232178,12.3270921707,17.4721660614,0.44230273366,0.0474506989121,3.4241502285,9.62755775452,4.45139598846,0.181965872645,0.0828548744321,2.40583515167,6.48436737061,0.761543631554,0.999077022076,32.8007278442,23.2741851807,16.2335567474,16.8032436371,20.156709671,9.19513893127,0.337210148573,0.1554864645,68.4056930542,193.499603271,4.37631607056,4.24722480774,12.1244821548,21.3607501984,0.445141106844,0.219783559442,0.712785840034,0.452478140593,0.0683621093631,0.252361029387,768.045166016,728.670715332,-2.14783035801e-08,2.47540743459e-08,0.082536265254,0.0938273519278,0.000577823491767,0.00130630808417,0.0687607675791,0.0955010131001,0.00206159753725,0.00343186687678,0.0131294513121,0.0153094995767,7.08474779129,0.830399870872,0.111289359629,0.098601475358,20.1610221863,36.6347770691,0.00747071858495,0.00497107300907,966.76574707,1945.97131348,2.94455337524,2.17935276031,0.744284689426,0.493832111359,0.0387158282101,0.0502227023244,0.0506998449564,0.00108864693902,0.535918951035,0.0949482619762,12.987455368,5.55317592621,2.04082870483,0.689947187901,0.558602333069,0.225990340114,434.193115234,0.906493902206,5.89179944992,123.010902405
0.662265956402,13.3794240952,5.4350643158,0.260466337204,0.104223303497,11.9268045425,22.6845760345,2.26987981796,1.96919929981,8.75156116486,7.23861026764,0.427416145802,0.0570589825511,3.42544817924,9.31501102448,3.64988541603,0.232899278402,0.0995382592082,0.625020682812,1.63537049294,0.471774339676,0.597307920456,24.6671676636,14.8320655823,13.9498634338,15.631436348,17.5176773071,7.77948284149,0.352495968342,0.130664035678,19.7949905396,30.7145786285,2.92094230652,2.21002411842,11.1023244858,16.8331317902,0.486306369305,0.173214241862,0.800745010376,0.399440050125,0.0789924934506,0.269706726074,819.26574707,1211.89953613,-1.57123540845e-08,1.98881906499e-08,0.060567278415,0.0759503766894,0.000264030211838,0.000715164875146,0.0461685061455,0.070863738656,0.00273434445262,0.00315696070902,0.0128580089658,0.0159017499536,6.76812744141,0.913309514523,0.0847740843892,0.100404649973,40.6998176575,67.0228805542,0.00644039269537,0.00419659353793,840.030456543,2150.98754883,3.87602090836,3.43215727806,0.67500269413,0.634907305241,0.0321863740683,0.0583830438554,0.01903748326,0.000472980958875,0.595412671566,0.185629636049,12.7596569061,5.27541017532,1.9468152523,0.605208337307,0.605482399464,0.202675372362,434.193115234,0.978407025337,5.484998703,117.980690002
0.793082118034,13.5583219528,5.33369636536,0.193665519357,0.065777041018,8.2480173111,16.9577655792,2.03368139267,1.75397491455,15.681397438,11.794836998,0.452888548374,0.0407062955201,4.58723831177,10.64473629,5.46205711365,0.197569563985,0.0679998919368,1.20796608925,4.72951555252,0.303063511848,0.9769089818,36.2624893188,25.418346405,15.3249607086,15.1242618561,17.8815135956,7.00717973709,0.264841377735,0.0904858410358,26.2594146729,55.711063385,3.34269404411,2.86849927902,16.1043643951,14.6605958939,0.449584394693,0.150550633669,0.932345688343,0.251151919365,0.127799019217,0.33387568593,1176.86169434,737.120910645,-9.56020329568e-09,1.02055333073e-08,0.0374723114073,0.0393545590341,0.000523764581885,0.00117862783372,0.0217592399567,0.0321225821972,0.00339267076924,0.00363715784624,0.0148914251477,0.0226200539619,7.24952602386,0.583984911442,0.0763799920678,0.0661417916417,9.43147182465,13.3553037643,0.00521336821839,0.00306258047931,972.630126953,1088.2322998,1.84072828293,1.22958445549,0.876663446426,0.924094796181,0.0417308472097,0.0295217074454,0.0509215034544,0.000955631374381,0.542994022369,0.0874487906694,15.069185257,6.8255906105,1.76523303986,0.688324987888,0.670647919178,0.262738227844,434.193115234,0.972270190716,2.63155841827,86.4663085938
0.937835693359,12.0196752548,4.38348579407,0.194165632129,0.0646840184927,9.57799816132,19.5101566315,2.12615251541,1.6038210392,14.8270454407,10.9247236252,0.448997795582,0.0377672500908,2.59175610542,10.1113815308,4.86322641373,0.174230486155,0.0524903684855,1.32951450348,2.89183664322,0.77105987072,0.772728025913,35.9790306091,19.0813350677,17.6101932526,14.4022321701,15.4148244858,5.48069858551,0.248692914844,0.088349789381,19.9990711212,35.0326805115,2.91884183884,1.88916254044,15.3944911957,15.4969644547,0.500169873238,0.129962831736,0.956871509552,0.203148499131,0.0352781563997,0.184499457479,993.53918457,1002.72094727,-1.06092477026e-08,9.13952558079e-09,0.0416389219463,0.0350399203598,0.000633536372334,0.0010620392859,0.0219677165151,0.0306621938944,0.00421441765502,0.00484530208632,0.0158313140273,0.0146293193102,7.34498548508,0.599690139294,0.0865925177932,0.0672261118889,5.33864212036,7.08943939209,0.00590482121333,0.00239926017821,1009.0133667,1784.71691895,1.68815135956,0.754672348499,0.795516133308,0.769305765629,0.0441106595099,0.0479840673506,0.0567829459906,0.00155038759112,0.472472250462,0.118602536619,13.7789564133,6.50843954086,1.91736876965,0.695053160191,0.525503098965,0.24569991231,434.193115234,0.974153995514,4.55417728424,94.0048370361
0.54016071558,13.3597211838,7.52603769302,0.142502009869,0.100750170648,20.0585765839,209.505477905,2.1672501564,3.36862039566,35.0443763733,21.3196315765,0.48349955678,0.0177617557347,4.78535652161,6.75351858139,4.03570795059,0.124957479537,0.0506407693028,0.281888633966,4.64258003235,-0.0066191884689,0.806152284145,50.5012207031,23.3963546753,47.0861625671,43.7549324036,18.6240119934,8.69528961182,0.189210116863,0.135616764426,359994.09375,28678068,9.63247013092,433.326049805,37.9040031433,33.4242858887,0.457723647356,0.197245553136,0.921085774899,0.269601017237,0.0843221694231,0.277825117111,2139.27636719,969.980163574,-8.95702800818e-09,8.85522233318e-09,0.0380767062306,0.0350888483226,0.00423368625343,0.00430061668158,0.0225695911795,0.0301060192287,0.00596394436434,0.00631973752752,0.00605677859858,0.0100986193866,8.09071540833,0.597278892994,0.0912406891584,0.0572958402336,3.19545793533,10.2190170288,0.00538495834917,0.00285485130735,3077.40625,3076.66821289,1.25207901001,0.789265811443,0.835803031921,1.39455282688,0.103149302304,0.07474437356,0.070873580873,0.00188996223733,0.543379068375,0.150430172682,11.8626804352,5.81007146835,2.31378746033,0.787945270538,0.558711707592,0.249810636044,434.193115234,0.906992197037,2.60275316238,150.019973755
0.733245551586,12.378780365,4.38927936554,0.176494345069,0.080566726625,20.1716518402,43.78282547,3.3373374939,2.18035364151,18.6762943268,14.0867109299,0.472639024258,0.0225918646902,3.52354192734,7.66138219833,3.62564086914,0.125213563442,0.0378381758928,0.835403323174,5.98858785629,0.453314572573,1.10196220875,64.1674041748,31.3390922546,13.5808506012,15.0527477264,17.5279560089,4.89638853073,0.26361310482,0.0942046418786,387613.53125,29782214,11.4480018616,449.51272583,13.096698761,12.8877153397,0.485711872578,0.135486617684,0.926775574684,0.260513454676,0.00546008627862,0.0736903771758,1161.78198242,745.05480957,-1.00978265749e-08,1.79049468585e-08,0.0393432937562,0.068588770926,0.000671176530886,0.00074349733768,0.0288119167089,0.0636295005679,0.00255189975724,0.00392496399581,0.00858496874571,0.0134969502687,7.58607578278,0.5295753479,0.0931110158563,0.100332565606,2.5151386261,2.39438390732,0.0052469773218,0.00329435593449,726.829650879,1104.60217285,1.25714576244,0.446458935738,0.423431098461,0.468596041203,0.044042635709,0.0300595220178,0.0625529065728,0.00110038940329,0.535131633282,0.100793227553,12.2590026855,5.74343681335,2.19480156898,0.749489843845,0.606886506081,0.0655491352081,440,0.773692250252,7.36822938919,131.882019043
0.864884138107,14.9366283417,6.48720359802,0.179881691933,0.101292088628,28.7067680359,68.006439209,3.32358074188,3.43970060349,26.2286930084,23.0299892426,0.478918343782,0.0222159344703,4.20545053482,7.8590927124,4.39064455032,0.125744432211,0.0649699866772,1.65113079548,5.90551376343,-0.0625006780028,1.3082549572,67.0142974854,36.7044563293,24.922586441,25.6791992188,19.4158496857,6.69267892838,0.255886137486,0.130843997002,87.2952575684,106.075538635,6.34929132462,4.50200080872,20.8134822845,24.7956600189,0.476677179337,0.178850218654,0.914360523224,0.279818058014,0.108975321054,0.311632305384,1626.98742676,1030.3269043,-1.14191269773e-08,1.09415401184e-08,0.0453589186072,0.0419148281217,0.0020828966517,0.00283339619637,0.0352274142206,0.0381902530789,0.00276193232276,0.00524046272039,0.0076390360482,0.0141757223755,7.86378192902,0.777504444122,0.110878899693,0.077003441751,5.07882261276,17.9628009796,0.00583873782307,0.00318777258508,1520.8717041,2288.87451172,1.31457471848,1.32069861889,0.568050980568,0.703766286373,0.0663041397929,0.0509280860424,0.0658091530204,0.000747831305489,0.49117949605,0.0727004036307,11.753663063,6.45077753067,2.46704149246,0.861581623554,0.551622450352,0.196944132447,434.193115234,0.920726954937,4.95123529434,134.875579834
0.975255668163,17.7718296051,7.01459407806,0.308803796768,0.208742871881,101.381523132,243.332672119,5.12630796432,6.08858394623,20.1777210236,27.3827362061,0.460118979216,0.0515695251524,3.56895756721,10.9245290756,6.15871858597,0.182591751218,0.104349508882,12.1757898331,37.9687614441,0.990396201611,2.32657527924,47.0579338074,38.4599113464,33.4054679871,58.4359779358,25.9668674469,9.32599163055,0.402434945107,0.246008068323,176.596069336,337.921936035,7.24127864838,7.09127187729,19.6773414612,33.1525497437,0.302301734686,0.229892790318,0.550256609917,0.497404396534,0.0356715135276,0.185474455357,1281.96386719,1196.76513672,-2.4233806073e-08,2.07694625942e-08,0.0944937691092,0.0782385393977,0.00242666900158,0.00584190245718,0.0823096036911,0.0792233645916,0.00358605827205,0.00998516660184,0.00736405141652,0.0167362932116,7.1485452652,1.43895471096,0.135010644794,0.0860716551542,24.2783317566,56.7575912476,0.00850254390389,0.00446044327691,1609.19519043,2854.10644531,2.77285051346,3.19384622574,0.666789591312,0.685452878475,0.0539199076593,0.07330301404,0.104952529073,0.00111196644139,0.421800851822,0.0896306186914,11.7873888016,5.4369354248,2.31251692772,0.767570912838,0.335188388824,0.306447982788,434.193115234,0.91221344471,5.04182195663,125.99797821
0.961464226246,16.5291080475,5.79045677185,0.212886303663,0.105280220509,43.4179115295,55.0305099487,4.76961565018,3.3475382328,21.3745117188,25.9623661041,0.470932304859,0.028784411028,2.74360370636,6.85309791565,3.05779051781,0.114382632077,0.0565461069345,0.870773494244,8.2313041687,0.206311106682,1.03873229027,67.2245025635,32.6462211609,27.9576015472,28.6934585571,25.6100482941,8.15015220642,0.311299145222,0.131394669414,129.806762695,158.894546509,7.9960026741,4.88653850555,16.5551681519,30.1503429413,0.375841468573,0.177146151662,0.638009667397,0.480577021837,0.0201250482351,0.140426501632,1395.97802734,1170.53283691,-2.39690631787e-08,1.96480787196e-08,0.0930008143187,0.0741033777595,0.00233242567629,0.00339411874302,0.081359423697,0.0724236443639,0.00186715158634,0.00191949028522,0.00930355582386,0.0154943633825,7.77737855911,0.721525609493,0.143184661865,0.0930124893785,6.03845739365,25.5279083252,0.00868758000433,0.00390617409721,1301.40612793,2551.58227539,1.535187006,1.5222966671,0.532983362675,0.390952378511,0.055526997894,0.0624648854136,0.0485803596675,0.000911695766263,0.543134629726,0.112827129662,11.2645778656,5.13386440277,2.36888003349,0.738917350769,0.610129952431,0.293936043978,434.193115234,0.943767905235,5.78127145767,134.288513184
